"text","rating","name","placeId","stars"
"Excellent company! Very professional, affordable, and knowledgeable. If ever in need of a good electrician, don't hesitate give Cooper Electrical a call!",,"KP Woods","ChIJu8IT-X1wUgQRQoltJKR4o9o","5"
"We could not have been more pleased with Joseph and his son at Cooper Elec.  Over the four months of our renovations, Joseph was here on schedule, was professional yet personable, took the time to discuss our options along with the pros and cons and came in Under Bid on a couple of projects. Sweet!  Point of interest....when Joseph came out to give us an estimate his first comment was 'Ive been in this house before'.  Turns out, 22 years ago this was his first day on the job as a young man. How about that?  Will definitely pass his name along to others. Thanks Joseph",,"Donna Cook","ChIJu8IT-X1wUgQRQoltJKR4o9o","5"
"Joseph and his team are excellent!  He shows up and is reliable!  He has completed several small jobs and most recently reviewed a larger job for me and highlighted areas that will save me both time and money!  With Joseph you are paying for experience and he is worth it!  Thankful for his work and work ethic!  Will continue to use and to recommend!!!",,"Tammy Laucik","ChIJu8IT-X1wUgQRQoltJKR4o9o","5"
"Joseph and his team do excellent work. I have used them several times and couldn't be happier. Give him a call for all your electrical needs.",,"Jeremy Reid","ChIJu8IT-X1wUgQRQoltJKR4o9o","5"
"Highly Recommend!",,"J C","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"Great professionalism, very accommodating . Wired a industrial machine for us with great promptness. I highly recommend.",,"Isaac Morrow","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
,,"Chester Soop","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"Mr. Ponder is honest and gets the job done!",,"Kris Roberts","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"Great guys really good pricing",,"Billie Million","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"Very professional and friendly.  All of our electrical needs were met and the crew was very knowledgeable about their craft.  I would recommend this business without hesitation.",,"Diane McCoy","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"One of the most respectful guys I have ever met. True to his word, and gets the job done. GREAT service!!",,"Coach Eric","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"This is the most personable electrician on the planet!  His crew arrived at the expected time to perform an intricate change of wiring an office, swapping fuses to breakers and... unfortunately... swapping my house’s main breaker box out before my house caught fire!  Excellent service and extremely professional.",,"Cést La Vie","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"Added recessed lighting in my kitchen, very professional and they cleaned up their mess.",,"laura hooks","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"Ponder Electric is very professional and pleasant to work with. I’d refer my friends and family to Mr. Ponder any day.",,"Immori Dixon","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"Great company. Owner is a very professional and honest",,"Whitney Woodard","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
"Review Reply from Edna Thomas one star review.
Bless her heart.
We never worked for her.",,"Jerry Ponder","ChIJ3-WFak1BiogR2GS1O_3KIuc","5"
,,"Edna Thomas","ChIJ3-WFak1BiogR2GS1O_3KIuc","1"
"Very precise and punctual . Will utilize their services again  .
Can recommend w/o reserve.",,"ENNIO INCERTI","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Joseph was on time, professional, and personable. He was more than qualified to perform the electrical work. His estimated time to do the work was accurate and with no complications. I will recommend him to anyone for their electrical needs.",,"Ron Vontroba","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Joseph did a great job replacing our attic fan. He quickly responded to my questions and was excellent in communicating the details and when he would arrive to complete the work - in which he was right on time.",,"Tim Patton","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"The technician who installed our dryer fried the outlet in our new home after moving across the country at 34 weeks pregnant with a toddler. I called MEC, and Joseph came out a couple hours later. He fixed the outlet quickly and efficiently and got our dryer working right away! So incredibly grateful for Joseph and this company! Highly recommend them and will be using them for any future needs!",,"Danielle Johnston","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Great service answered all my questions",,"Chris Littlejohn","ChIJzejgq0xG64IRaX7VBxQMgok","5"
,,"Emily Schwettmann","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Joseph did a great job. Past inspection first time. Prices were fair. Completed the work very quickly. Will definitely use him again.",,"Sam Alsup","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Joseph was very prompt & professional! He did a great job installing outlets & fans on our patio!",,"Donna Vrieze","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Great quality work and very professional. I would definitely use for future jobs.",,"beverly langer","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"Professional, efficient, and fair prices!",,"Taylor Mitchell’s","ChIJzejgq0xG64IRaX7VBxQMgok","5"
"No show.  Did not call why they missed appointment.  I cannot recommend a company that does not meet commitments.",,"SK Johns","ChIJgz_77PEUYogR_9vVfVl0Pkg","1"
"Mr. Anderson, Jeremy, Robbie and Caesar came to my house and moved my meter for me this morning. They were incredible! Hard working and fast. They are honest and do not overcharge. Plus, Jackie Anderson, the owner is a MASTER ELECTRICIAN.  I don't mean that he's just good, I mean he's got the actual certification. I hear that's as high as you can get!  These people get my highest recommendation.",,"Mike Rickles","ChIJgz_77PEUYogR_9vVfVl0Pkg","5"
,,"Patricia Leal","ChIJgz_77PEUYogR_9vVfVl0Pkg","5"
"AJ Electrical just installed a 240v 60 amp line in my garage so I can change a Tesla EV.  Robbie and Jeremy did an outstanding job!  Robbie called before the coming for the estimates for for the installation.  They arrive both times slight before the appointments—truly reliable!  The work was done and completed very fast, and at a reasonable price.  I will call them again, if I need electrical work.  Highly recommend them!",,"Pete & Eileen Luther","ChIJgz_77PEUYogR_9vVfVl0Pkg","5"
"Jackie and his team did the original electrical work on our new construction in 2015 and we were very pleased with the quality and value of their work.
More recently, after a short circuit in one of our basement rooms Jackie wasn't our first call but should have been.  Mr. Electric was the panicked first call and for $600 DIDN'T fix the problem but wanted to start tearing out drywall and wanted another $1,200 to do so!
Thankfully we didn't take Mr. Electric up on their quote.  We called Jackie who showed up with his team to troubleshoot AND fix the problem.  They even offered advice on an unrelated HVAC issue that ended up SAVING us $$$.  Even better, no drywall was harmed and we gladly paid a very small fraction of the other quote with everything done correctly in about an hour.",,"Alec Bierbauer","ChIJgz_77PEUYogR_9vVfVl0Pkg","5"
"jackie and crew did an awesome job for us. He rewired our kitchen and installed some can lights with a minimum impact on our house. Highly recommended!",,"Tommy Gibb","ChIJgz_77PEUYogR_9vVfVl0Pkg","5"
"Fantastic job..
Very competitive price.
Installed new panel and wired a remodeled addition..
Definitely will use again.",,"Randy B.","ChIJvWvt3-U5iogRa8Y8xhCl3YU","5"
"Would highly recommend for anything electrical.",,"FAB Build & Remodel","ChIJvWvt3-U5iogRa8Y8xhCl3YU","5"
"My experience is a hit or miss",,"Steve Johnson","ChIJz4JJVQLcYYgRWk_wW_jV8O4","3"
"Scott is one of the easiest contractors I have ever worked with. He actually came in under the quote! If your looking for experience, dependability, and efficient workmanship, Whitt Electric is your final stop...",,"Matthew Bliss","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"I can’t believe I found someone who actually answered the phone at 6am. Not only that they were able to come out just a little passed 7am to fix my issue. It’s cold and I was unsure if I would even be able to get someone to help me today. They were very professional and fixed my issue quickly without killing Mr financially. I would absolutely call them again. Actually I added them to my list of people I will call first!",,"Ash","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Highly recommend. The panel inside a home I purchased about a year ago was in bad shape from the previous owners DIY approach to electricity. I called Whitt Electric over the weekend, and they came over to help me out first thing Monday morning. The guys were incredibly informative and extremely personable. I will certainly go back to them with any electrical issues that may occur in the future, and would recommend them without hesitation. Great work and great people.",,"Tyler Allison","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Scott is the best. He fixed our ceiling fan in less than 5 minutes! Highly recommend. Nice man. Good work.",,"Taylior Willoughby","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Got our lights working again and fixed outlets that were completely dead. Fast response time and great communication throughout the entire process. If you need electrical work done on your home by someone you can trust and that cares about helping you as a customer, call Scott at Whitt electric!",,"Kaitlyn Duff","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Scott and his crew are top notch. Excellent service and reasonable rates.",,"anita mathis","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Great service!!! Scott and his team were able to get several projects done for us before the holiday and everything looked great!!  They also worked very quickly!",,"Simply Suzy T","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"I called needing help at midnight, no electricity coming into the house, the box outside below the meter just died. I left a msg, explaining my problem the best I could, 4 minutes later I received a text stating they would be there in the morning & it asking for my address. I sent the address & wrote I had to be some place by 9 am. I got a text back immediately that they would see me at 7:30 in the morning. They texted to say they were on their way. A phone call saying they were here & asked if my dogs would bite, plus asked if it was it OK to come onto the property due to my threatening no tresspassing sign, lol. The problem was more than my phone msg stated, oops, I didn't know how bad it was. BUT after giving me an estimate they went & got the needed parts immediately. The estimate was very reasonable, the final cost was within the estimate. Since the power company had to come shut off the at the pole before the work could be done safely, the wait for them to come back to turn it back on seemed like forever. After the power company turned the power back on & they made sure everything outside was working correctly They did come in the house to turn the inside breaker on to be certain that everything worked correctly & to be sure I was satisfied with the work before they left.
I would highly recommend them.
An estimate was given & approved prior to work starting
Prices are extremely reasonable.
Communication is great.
They knew I needed to get the electric running quickly & did the job in a timely manner.
They did not leave before knowing I was satisfied with the job.",,"Jan H","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Super nice guy! Very professional and handled all my electrical projects.",,"Robin Hughes","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
,,"Ginny Hughes","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Scott has helped me out with multiple electrical projects, both residential and commercial. Not only is he very knowledgeable, but he's also highly professional and does great work. He will remain my go to electrician for all future projects.",,"Nathan Jewett","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Incredible guy. Incredible work. Incredible price. Whitt beat all his competitors on pricing. He came out the next day after quoting and him and his apprentice did fast and great work changing my fuse box to an up to date circuit panel. Both gentlemen were friendly and made clear communication from the beginning. Will definitely hire again in the future if needed.",,"Ashley Jowers (Harris)","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"He came when he said he would and did what he said he would do. The work was done right and on time. Would highly recommend him.",,"Shelia Orozco","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"came within the next day of calling. kept me updated by phone call. two guys came out and were awesome! got the job done within 30 minutes and were very friendly. this company will always get my business!!",,"ivore white","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Great service, very professional,  prompt, the list goes on and on. Highly recommend for all your electrical needs",,"Kim Smith","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
"Whitt Electric was excellent to work with when we added a 220 plug outside for our hot tub and then used them for some can light installation in our bedroom! Thanks Scott! I highly recommend him and his team!",,"Melissa Craig","ChIJySnimH3_4YoRTiZzAXS6SoA","5"
